country,date,confirmed,recovered,deaths,confirmed.inc,deaths.inc,recovered.inc,rate.upper,rate.lower,rate.daily,rate.inc.daily,remaining.confirmed,fatality.rate.min,fatality.rate.max
Brazil,2020-04-18,36658,14026,2354,2976,213,0,14.3712,6.4215,100,0.0884,20278,0.06421517813301325,0.09973690278196418
Brazil,2020-04-19,38654,22130,2462,1996,108,8104,10.0114,6.3693,1.3151,0.0544,14062,0.06369327883272106,0.08686435781408712
Brazil,2020-04-20,40743,22130,2587,2089,125,0,10.4665,6.3496,100,0.054,16026,0.06349556979112976,0.08847114845427792
Brazil,2020-04-21,43079,22991,2741,2336,154,861,10.6521,6.3627,15.1724,0.0573,17347,0.06362728939854685,0.08924864990358626
Brazil,2020-04-22,45757,25318,2906,2678,165,2327,10.2962,6.3509,6.6212,0.0622,17533,0.0635094083965295,0.08784471135381147
Brazil,2020-04-23,50036,26573,3331,4279,425,1255,11.139,6.6572,25.2976,0.0935,20132,0.06657206811096011,0.0933573602048495
Brazil,2020-04-24,54043,27655,3704,4007,373,1082,11.8116,6.8538,25.6357,0.0801,22684,0.06853801602427696,0.09730615168467144
Brazil,2020-04-25,59324,29160,4057,5281,353,1505,12.2136,6.8387,18.9989,0.0977,26107,0.06838716202548716,0.09848263163305565
Brazil,2020-04-26,63100,30152,4286,3776,229,992,12.4456,6.7924,18.7551,0.0637,28662,0.06792393026941362,0.09877711076675012
Brazil,2020-04-27,67446,31142,4603,4346,317,990,12.8773,6.8247,24.254,0.0689,31701,0.0682471903448685,0.10032476619996258
Brazil,2020-04-28,73235,32544,5083,5789,480,1402,13.5089,6.9407,25.5048,0.0858,35608,0.06940670444459617,0.10315332739623377
Brazil,2020-04-29,79685,34132,5513,6450,430,1588,13.9059,6.9185,21.3082,0.0881,40040,0.06918491560519546,0.10394884885275806
Brazil,2020-04-30,87187,35935,6006,7502,493,1803,14.3201,6.8886,21.4721,0.0941,45246,0.06888641655292647,0.10463526447008971
Brazil,2020-05-01,92202,38039,6412,5015,406,2104,14.4249,6.9543,16.1753,0.0575,47751,0.06954296002255916,0.10555894540288957
Brazil,2020-05-02,97100,40937,6761,4898,349,2898,14.1746,6.9629,10.7484,0.0531,49402,0.06962924819773429,0.10505483130241472
Brazil,2020-05-03,101826,42991,7051,4726,290,2054,14.0902,6.9246,12.372,0.0487,51784,0.06924557578614499,0.10446067700302213
Brazil,2020-05-04,108620,45815,7367,6794,316,2824,13.8524,6.7824,10.0637,0.0667,55438,0.06782360522923955,0.10243974430766509
Brazil,2020-05-05,115455,48221,7938,6835,571,2406,14.1349,6.8754,19.1804,0.0629,59296,0.06875406002338573,0.1040651400385144
Brazil,2020-05-06,126611,51370,8588,11156,650,3149,14.3234,6.783,17.1098,0.0966,66653,0.06782980941624346,0.10353808347632414
Brazil,2020-05-07,135773,55350,9190,9162,602,3980,14.2392,6.7687,13.1384,0.0724,71233,0.06768650615365353,0.1031980798306232
Brazil,2020-05-08,146894,59297,10017,11121,827,3947,14.4516,6.8192,17.323,0.0819,77580,0.06819202962680572,0.10420669093664539
Brazil,2020-05-09,156061,61685,10656,9167,639,2388,14.7302,6.8281,21.11,0.0624,83720,0.06828099268875631,0.10491080223696297
Brazil,2020-05-10,162699,64957,11123,6638,467,3272,14.6201,6.8366,12.49,0.0425,86619,0.06836550931474686,0.10476248809970594
Brazil,2020-05-11,169594,67384,11653,6895,530,2427,14.7437,6.8711,17.9236,0.0424,90557,0.06871115723433611,0.10540040488265962
Brazil,2020-05-12,178214,72597,12461,8620,808,5213,14.65,6.9922,13.4197,0.0508,93156,0.06992155498445689,0.10647094154293191
Brazil,2020-05-13,190137,78424,13240,11923,779,5827,14.4441,6.9634,11.7923,0.0669,98473,0.06963400074682992,0.10569783343348524
Brazil,2020-05-14,203165,79479,13999,13028,759,1055,14.9757,6.8905,41.8412,0.0685,109687,0.06890458494327271,0.10610556546980411
Brazil,2020-05-15,220291,84970,14962,17126,963,5491,14.9722,6.7919,14.921,0.0843,120359,0.06791925226178101,0.10502786442921272
Brazil,2020-05-16,233511,89672,15662,13220,700,4702,14.8689,6.7072,12.9582,0.06,128177,0.06707178676807517,0.1038882982496395
Brazil,2020-05-17,241080,94122,16118,7569,456,4450,14.6208,6.6857,9.2947,0.0324,130840,0.06685747469719595,0.10314265799477815
Brazil,2020-05-18,255368,100459,16853,14288,735,6337,14.366,6.5995,10.3931,0.0593,138056,0.06599495629836158,0.10167287869555545
Brazil,2020-05-19,271885,106794,17983,16517,1130,6335,14.4121,6.6142,15.1373,0.0647,147108,0.06614193500928701,0.10192915304392003
Brazil,2020-05-20,291579,116683,18859,19694,876,9889,13.9138,6.4679,8.1375,0.0724,156037,0.06467886919153985,0.09929143289482543
Brazil,2020-05-21,310087,125960,20047,18508,1188,9277,13.7302,6.465,11.3521,0.0635,164080,0.0646495983385308,0.09885840456190081
Brazil,2020-05-22,330890,135430,21048,20803,1001,9470,13.4511,6.361,9.5597,0.0671,174412,0.06361026322947202,0.09713921010117765
Brazil,2020-05-23,347398,142587,22013,16508,965,7157,13.3736,6.3365,11.8813,0.0499,182798,0.06336536191918203,0.0967076996070865
Brazil,2020-05-24,363211,149911,22666,15813,653,7324,13.1338,6.2404,8.186,0.0455,190634,0.06240449766113912,0.09515796329718426
Brazil,2020-05-25,374898,153833,23473,11687,807,3922,13.2387,6.2612,17.0649,0.0322,197592,0.06261169704826379,0.09561152751724614
Brazil,2020-05-26,391222,158593,24512,16324,1039,4760,13.3869,6.2655,17.9169,0.0435,208117,0.06265496316669308,0.09598530494032204
Brazil,2020-05-27,411821,166647,25598,20599,1086,8054,13.3153,6.2158,11.8818,0.0527,219576,0.06215807353194713,0.09529970825638039
Brazil,2020-05-28,438238,177604,26754,26417,1156,10957,13.0917,6.1049,9.5435,0.0641,233880,0.06104901902619125,0.09362981888801429
Brazil,2020-05-29,465166,189476,27878,26928,1124,11872,12.8261,5.9931,8.6488,0.0614,247812,0.05993129334474145,0.09185902165323147
Brazil,2020-05-30,498440,200892,28834,33274,956,11416,12.5515,5.7848,7.7271,0.0715,268714,0.05784848728031458,0.08903518660429029
Brazil,2020-05-31,514849,206555,29314,16409,480,5663,12.4281,5.6937,7.8138,0.0329,278980,0.056937082523225255,0.08778944366664669
Brazil,2020-06-01,526447,211080,29937,11598,623,4525,12.4211,5.6866,12.1018,0.0225,285430,0.056866123275467424,0.08769790228934093
Brazil,2020-06-02,555383,223638,31199,28936,1262,12558,12.2427,5.6176,9.1317,0.055,300546,0.05617564815631735,0.08657514967290779
Brazil,2020-06-03,584016,238617,32548,28633,1349,14979,12.003,5.5731,8.2619,0.0516,312851,0.055731349826032166,0.08558602593837153
Brazil,2020-06-04,614941,254963,34021,30925,1473,16346,11.7726,5.5324,8.2665,0.053,325957,0.05532400669332505,0.08464917325359043
Brazil,2020-06-05,645771,266940,35026,30830,1005,11977,11.5993,5.4239,7.7415,0.0501,343805,0.05423904139393067,0.0831156147093015
Brazil,2020-06-06,672846,277149,35930,27075,904,10209,11.4763,5.34,8.1346,0.0419,359767,0.053400035074890835,0.0819527357207864
Brazil,2020-06-07,691758,283952,36455,18912,525,6803,11.3777,5.2699,7.1643,0.0281,371351,0.05269906528005459,0.0809890895238126
Brazil,2020-06-08,707412,378257,37134,15654,679,94305,8.9395,5.2493,0.7149,0.0226,292021,0.05249274821461892,0.07416185310170202
Brazil,2020-06-09,739503,396737,38406,32091,1272,18480,8.8261,5.1935,6.4399,0.0454,304360,0.05193488058871972,0.073309912543942
Brazil,2020-06-10,772416,413916,39680,32913,1274,17179,8.7479,5.1371,6.904,0.0445,318820,0.05137128179633772,0.07257513058029404
Brazil,2020-06-11,802828,429965,40919,30412,1239,16049,8.6898,5.0969,7.1668,0.0394,331944,0.05096857608354467,0.07204247113886929
Brazil,2020-06-12,828810,445123,41828,25982,909,15158,8.5898,5.0468,5.6576,0.0324,341859,0.05046753779515208,0.07128386723508753
Brazil,2020-06-13,850514,459436,42720,21704,892,14313,8.5073,5.0228,5.8665,0.0262,348358,0.05022845009018076,0.07080128300829286
Brazil,2020-06-14,867624,469141,43332,17110,612,9705,8.4555,4.9943,5.932,0.0201,355151,0.04994329340820448,0.07038695402296066
Brazil,2020-06-15,888271,477709,43959,20647,627,8568,8.4266,4.9488,6.8189,0.0238,366603,0.04948827553753303,0.06991284222594932
Brazil,2020-06-16,923189,490005,45241,34918,1282,12296,8.4524,4.9005,9.4417,0.0393,387943,0.04900513329339929,0.06959809792495492
Brazil,2020-06-17,955377,521046,46510,32188,1269,31041,8.1948,4.8682,3.9276,0.0349,387821,0.0486823526210072,0.0684442253433269
Brazil,2020-06-18,978142,534580,47748,22765,1238,13534,8.1995,4.8815,8.3807,0.0238,395814,0.048814998231340646,0.06856842841830722
Brazil,2020-06-19,1032913,551631,48954,54771,1206,17051,8.1511,4.7394,6.6057,0.056,432328,0.04739411741356726,0.06723102913137187
Brazil,2020-06-20,1032913,576779,49976,0,1022,25148,7.9738,4.8384,3.9052,0,406158,0.048383552148148004,0.06740874282092248
Brazil,2020-06-21,1083341,588118,50591,50428,615,11339,7.9208,4.6699,5.1447,0.0488,444632,0.046699054129770774,0.06586558972274495
China,2020-01-22,548,28,17,NA,NA,NA,37.7778,3.1022,NA,NA,503,0.03102189781021898,0.0594963770046353
China,2020-01-23,643,30,18,95,1,2,37.5,2.7994,33.3333,0.1734,595,0.027993779160186624,0.053897820529255125
China,2020-01-24,920,36,26,277,8,6,41.9355,2.8261,57.1429,0.4308,858,0.02826086956521739,0.054617202268431
China,2020-01-25,1406,39,42,486,16,3,51.8519,2.9872,84.2105,0.5283,1325,0.029871977240398292,0.05802302264831276
China,2020-01-26,2075,49,56,669,14,10,53.3333,2.6988,58.3333,0.4758,1970,0.026987951807228915,0.05261024822180287
China,2020-01-27,2877,58,82,802,26,9,58.5714,2.8502,74.2857,0.3865,2737,0.028501911713590546,0.05561686908588714
China,2020-01-28,5509,101,131,2632,49,43,56.4655,2.3779,53.2609,0.9148,5277,0.0237792702849882,0.04655712639206439
China,2020-01-29,6087,120,133,578,2,19,52.5692,2.185,9.5238,0.1049,5834,0.021849843929686218,0.04279152119037118
China,2020-01-30,8141,135,171,2054,38,15,55.8824,2.1005,71.6981,0.3374,7835,0.0210047905662695,0.04122006314785917
China,2020-01-31,9802,214,213,1661,42,79,49.8829,2.173,34.7107,0.204,9375,0.021730259130789634,0.042513893016848894
China,2020-02-01,11891,275,259,2089,46,61,48.5019,2.1781,42.9907,0.2131,11357,0.021781179042973678,0.042584210780510647
China,2020-02-02,16630,463,361,4739,102,188,43.8107,2.1708,35.1724,0.3985,15806,0.021707757065544196,0.04233991630655391
China,2020-02-03,19716,614,425,3086,64,151,40.9047,2.1556,29.7674,0.1856,18677,0.02155609657131264,0.04197622315187696
China,2020-02-04,23707,843,491,3991,66,229,36.8066,2.0711,22.3729,0.2024,22373,0.020711182351204286,0.04025694025998623
China,2020-02-05,27440,1115,563,3733,72,272,33.5518,2.0517,20.9302,0.1575,25762,0.020517492711370263,0.03978030784367058
China,2020-02-06,30587,1477,633,3147,70,362,30,2.0695,16.2037,0.1147,28477,0.020695066531533003,0.03996251380058408
China,2020-02-07,34110,1999,718,3523,85,522,26.4262,2.105,14.0033,0.1152,31393,0.021049545587804162,0.04042240940011539
China,2020-02-08,36814,2596,805,2704,87,597,23.6695,2.1867,12.7193,0.0793,33413,0.02186668115390884,0.04171324543368165
China,2020-02-09,39829,3219,905,3015,100,623,21.9447,2.2722,13.8313,0.0819,35705,0.0227221371362575,0.04309156409776982
China,2020-02-10,42354,3918,1012,2525,107,699,20.5274,2.3894,13.2754,0.0634,37424,0.023893847098266988,0.04500645355351428
China,2020-02-11,44386,4636,1112,2032,100,718,19.3459,2.5053,12.2249,0.048,38638,0.025052944622178164,0.04686152557814897
China,2020-02-12,44759,5082,1117,373,5,446,18.019,2.4956,1.1086,0.0084,38560,0.024955874796130387,0.046455428676663635
China,2020-02-13,59895,6217,1369,15136,252,1135,18.0464,2.2857,18.1687,0.3382,52309,0.022856665831872444,0.04281842112028409
China,2020-02-14,66358,7977,1521,6463,152,1760,16.0139,2.2921,7.9498,0.1079,56860,0.022921124807860394,0.04256148703358965
China,2020-02-15,68413,9298,1663,2055,142,1321,15.172,2.4308,9.7061,0.031,57452,0.02430824550889451,0.044721870419028656
China,2020-02-16,70513,10755,1766,2100,103,1457,14.1043,2.5045,6.6026,0.0307,57992,0.025045027158112687,0.04564280650310257
China,2020-02-17,72434,12462,1864,1921,98,1707,13.0113,2.5734,5.4294,0.0272,58108,0.0257337714333048,0.04637791631618405
China,2020-02-18,74211,14206,2003,1777,139,1744,12.3573,2.6991,7.3818,0.0245,58002,0.02699060786136826,0.04808598775350125
China,2020-02-19,74619,15962,2116,408,113,1756,11.7048,2.8357,6.046,0.0055,56541,0.02835738886878677,0.049844612284137724
China,2020-02-20,75077,18014,2238,458,122,2052,11.0508,2.9809,5.6118,0.0061,54825,0.02980939568709458,0.05157771512640303
China,2020-02-21,75550,18704,2238,473,0,690,10.6867,2.9623,0,0.0063,54608,0.029622766379880875,0.051034282282892585
China,2020-02-22,77001,22699,2443,1451,205,3995,9.7168,3.1727,4.881,0.0192,51859,0.03172686069012091,0.05309441784559915
China,2020-02-23,77022,23187,2445,21,2,488,9.5389,3.1744,0.4082,3e-4,51390,0.03174417698839293,0.05292427170722018
China,2020-02-24,77241,25015,2595,219,150,1828,9.3988,3.3596,7.5834,0.0028,49631,0.03359614712393677,0.055183262488938595
China,2020-02-25,77754,27676,2665,513,70,2661,8.7835,3.4275,2.5632,0.0066,47413,0.03427476399927978,0.05517490271237302
China,2020-02-26,78166,30084,2717,412,52,2408,8.2833,3.4759,2.1138,0.0053,45365,0.034759358288770054,0.05493255749008588
China,2020-02-27,78600,32930,2746,434,29,2846,7.6971,3.4936,1.0087,0.0056,42924,0.03493638676844784,0.054015387603675
China,2020-02-28,78928,36329,2790,328,44,3399,7.1321,3.5349,1.278,0.0042,39809,0.035348672207581595,0.05317751991576647
China,2020-02-29,79356,39320,2837,428,47,2991,6.7296,3.575,1.5471,0.0054,37199,0.035750289833156916,0.052508632384490196
China,2020-03-01,79932,42162,2872,576,35,2842,6.3774,3.5931,1.2165,0.0073,34898,0.03593054095981584,0.0516176752541617
China,2020-03-02,80136,44854,2914,204,42,2692,6.1003,3.6363,1.5362,0.0026,32368,0.036363182589597684,0.0510507573881913
China,2020-03-03,80261,47450,2947,125,33,2596,5.8476,3.6718,1.2552,0.0016,29864,0.03671770847609673,0.05037985629297109
China,2020-03-04,80386,50001,2983,125,36,2551,5.63,3.7108,1.3916,0.0016,27402,0.03710845172044883,0.049757990123202284
China,2020-03-05,80537,52292,3015,151,32,2291,5.4514,3.7436,1.3775,0.0019,25230,0.03743620944410644,0.04916393166215287
China,2020-03-06,80690,53944,3044,153,29,1652,5.3415,3.7725,1.7252,0.0019,23702,0.037724625108439706,0.04880591231032641
China,2020-03-07,80770,55539,3072,80,28,1595,5.2413,3.8034,1.7252,0.001,22159,0.03803392348644299,0.04846841290746676
China,2020-03-08,80823,57388,3100,53,28,1849,5.125,3.8355,1.4917,7e-4,20335,0.03835541863083528,0.04800561025769936
China,2020-03-09,80860,58804,3123,37,23,1416,5.043,3.8622,1.5983,5e-4,18933,0.03862231016571853,0.04766554784031102
China,2020-03-10,80887,60181,3139,27,16,1377,4.9574,3.8807,1.1486,3e-4,17567,0.038807224893987906,0.04723535944852307
China,2020-03-11,80921,61644,3161,34,22,1463,4.8777,3.9063,1.4815,4e-4,16116,0.039062789634334724,0.046842425547718614
China,2020-03-12,80932,62901,3172,11,11,1257,4.8008,3.9193,0.8675,1e-4,14859,0.039193396925814264,0.04638924881283885
China,2020-03-13,80945,64196,3180,13,8,1295,4.7198,3.9286,0.614,2e-4,13569,0.03928593489406387,0.045871528205294373
China,2020-03-14,80977,65660,3193,32,13,1464,4.6374,3.9431,0.8802,4e-4,12124,0.03943094952887857,0.04533461145866263
China,2020-03-15,81003,67017,3203,26,10,1357,4.5614,3.9542,0.7315,3e-4,10783,0.03954174536745553,0.044805484244994295
China,2020-03-16,81033,67910,3217,30,14,893,4.5229,3.97,1.5436,4e-4,9906,0.03969987535942147,0.04455304586169127
China,2020-03-17,81058,68798,3230,25,13,888,4.4844,3.9848,1.4428,3e-4,9030,0.039848010066865704,0.04428714662221862
China,2020-03-18,81102,69755,3241,44,11,957,4.44,3.9962,1.1364,5e-4,8106,0.03996202313136544,0.043956155945634484
China,2020-03-19,81156,70535,3249,54,8,780,4.4034,4.0034,1.0152,7e-4,7372,0.040034008576075704,0.04367059380973471
China,2020-03-20,81250,71266,3253,94,4,731,4.3653,4.0037,0.5442,0.0012,6731,0.040036923076923074,0.04335370497514793
China,2020-03-21,81305,71857,3259,55,6,591,4.3386,4.0084,1.005,7e-4,6189,0.04008363569276182,0.04313483329810593
China,2020-03-22,81435,72362,3274,130,15,505,4.3286,4.0204,2.8846,0.0016,5799,0.040203843556210477,0.043066765994749984
China,2020-03-23,81498,72814,3274,63,0,452,4.3029,4.0173,0,8e-4,5410,0.04017276497582763,0.042839513344121664
China,2020-03-24,81591,73280,3281,93,7,466,4.2855,4.0213,1.4799,0.0011,5030,0.04021276856516037,0.04269184378035269
China,2020-03-25,81661,73773,3285,70,4,493,4.263,4.0227,0.8048,9e-4,4603,0.04022728107664614,0.04249477932912654
China,2020-03-26,81782,74181,3291,121,6,408,4.248,4.0241,1.4493,0.0015,4310,0.040241128854760215,0.04236187994135649
China,2020-03-27,81897,74720,3296,115,5,539,4.2248,4.0246,0.9191,0.0014,3881,0.04024567444472935,0.04215286838980664
China,2020-03-28,81999,75100,3299,102,3,380,4.208,4.0232,0.7833,0.0012,3600,0.04023219795363358,0.04199851111151454
China,2020-03-29,82122,75582,3304,123,5,482,4.1883,4.0233,1.0267,0.0015,3236,0.04023282433452668,0.04181819024800332
China,2020-03-30,82198,75923,3308,76,4,341,4.1751,4.0244,1.1594,9e-4,2967,0.040244288182194214,0.04169693670206782
China,2020-03-31,82279,76206,3309,81,1,283,4.1615,4.0217,0.3521,0.001,2764,0.040216823247730286,0.041567827750175944
China,2020-04-01,82361,76405,3316,82,7,199,4.1595,4.0262,3.3981,0.001,2640,0.040261774383506754,0.041552325546951326
China,2020-04-02,82432,76565,3322,71,6,160,4.1584,4.03,3.6145,9e-4,2545,0.04029988354037267,0.04154409942267867
China,2020-04-03,82511,76760,3326,79,4,195,4.153,4.031,2.0101,0.001,2425,0.040309776878234414,0.04149448205608608
China,2020-04-04,82543,76946,3330,32,4,186,4.1482,4.0343,2.1053,4e-4,2267,0.040342609306664404,0.04145059781323926
China,2020-04-05,82602,77207,3333,59,3,261,4.1383,4.035,1.1364,7e-4,2062,0.04035011258807293,0.04135737551338474
China,2020-04-06,82665,77310,3335,63,2,103,4.1354,4.0344,1.9048,8e-4,2020,0.04034355531361519,0.04132938948446746
China,2020-04-07,82718,77410,3335,53,0,100,4.1303,4.0318,0,6e-4,1973,0.040317705940665874,0.04127936886555446
China,2020-04-08,82809,77567,3337,91,2,157,4.1246,4.0298,1.2579,0.0011,1905,0.040297552198432535,0.041224587145576135
China,2020-04-09,82883,77679,3339,74,2,112,4.1213,4.0286,1.7544,9e-4,1865,0.040285703944113994,0.041192196685155856
China,2020-04-10,82941,77791,3340,58,1,112,4.1168,4.027,0.885,7e-4,1810,0.04026958922607637,0.041148382060732305
China,2020-04-11,83014,77877,3343,73,3,86,4.116,4.027,3.3708,9e-4,1794,0.040270315850338495,0.04114059010089271
China,2020-04-12,83134,77956,3343,120,0,79,4.112,4.0212,0,0.0014,1835,0.04021218755262588,0.04109978305096673
China,2020-04-13,83213,78039,3345,79,2,83,4.1101,4.0198,2.3529,0.001,1829,0.0401980459783928,0.04108158852696671
China,2020-04-14,83306,78200,3345,93,0,161,4.102,4.0153,0,0.0011,1761,0.040153170239838665,0.041001965438171986
China,2020-04-15,83356,78311,3346,50,1,111,4.0976,4.0141,0.8929,6e-4,1699,0.040141081625797784,0.04095925545470309
China,2020-04-16,83403,78401,3346,47,0,90,4.0931,4.0118,0,6e-4,1656,0.040118460966631894,0.04091502909200799
China,2020-04-17,83760,77552,4636,357,1290,-849,5.6407,5.5349,292.517,0.0043,1572,0.05534861509073544,0.056387392823813706
China,2020-04-18,83787,77614,4636,27,0,62,5.6365,5.5331,0,3e-4,1537,0.05533077923782926,0.05634577449590681
China,2020-04-19,83805,77690,4636,18,0,76,5.6313,5.5319,0,2e-4,1479,0.05531889505399439,0.05629516909235556
China,2020-04-20,83817,77745,4636,12,0,55,5.6275,5.5311,0,1e-4,1436,0.0553109751005166,0.05625859384426002
China,2020-04-21,83853,77799,4636,36,0,54,5.6238,5.5287,0,4e-4,1418,0.05528722884094785,0.056222166058417275
China,2020-04-22,83868,77861,4636,15,0,62,5.6196,5.5277,0,2e-4,1371,0.055277340582820626,0.05618096573113759
China,2020-04-23,83884,77983,4636,16,0,122,5.6113,5.5267,0,2e-4,1265,0.05526679700538839,0.05610023959529608
China,2020-04-24,83899,78109,4636,15,0,126,5.6028,5.5257,0,2e-4,1154,0.05525691605382663,0.05601695468511086
China,2020-04-25,83909,78175,4636,10,0,66,5.5983,5.525,0,1e-4,1098,0.05525033071541789,0.055973314699561766
China,2020-04-26,83912,78277,4637,3,1,102,5.5925,5.526,0.9709,0,998,0.055260272666603105,0.05591750586473054
China,2020-04-27,83918,78374,4637,6,0,97,5.586,5.5256,0,1e-4,907,0.05525632164732239,0.05585354135863726
China,2020-04-28,83940,78422,4637,22,0,48,5.5828,5.5242000000000004,0,3e-4,881,0.05524183940910174,0.05582163522181819
China,2020-04-29,83944,78474,4637,4,0,52,5.5793,5.5239,0,0,833,0.05523920709044124,0.05578736133024799
China,2020-04-30,83956,78523,4637,12,0,49,5.576,5.5231,0,1e-4,796,0.05523131163943018,0.055754968365155394
China,2020-05-01,83959,78573,4637,3,0,50,5.5726,5.5229,0,0,749,0.055229338129325026,0.05572204021318577
China,2020-05-02,83959,78586,4637,0,0,13,5.5718,5.5229,0,0,736,0.055229338129325026,0.05571348864163679
China,2020-05-03,83964,78684,4637,5,0,98,5.5652,5.5226,0,1e-4,643,0.05522604925920633,0.05564897277015946
China,2020-05-04,83966,78792,4637,2,0,108,5.558,5.5225,0,0,537,0.05522473382083224,0.05557792061145925
China,2020-05-05,83968,78870,4637,2,0,78,5.5528,5.5223,0,0,461,0.05522341844512195,0.05552660532468561
China,2020-05-06,83970,78929,4637,2,0,59,5.5489,5.5222,0,0,404,0.05522210313207098,0.05548779004007809
China,2020-05-07,83975,78977,4637,5,0,48,5.5457,5.5219,0,1e-4,361,0.055218815123548676,0.05545619520404407
China,2020-05-08,83976,78993,4637,1,0,16,5.5447,5.5218,0,0,346,0.05521815756882919,0.055445668792498036
China,2020-05-09,83990,79127,4637,14,0,134,5.5358,5.5209,0,2e-4,226,0.05520895344683891,0.05535750950683397
China,2020-05-10,84010,79167,4637,20,0,40,5.5331,5.5196,0,2e-4,206,0.05519581002261636,0.05533115506326222
China,2020-05-11,84011,79198,4637,1,0,31,5.5311,5.5195,0,0,176,0.05519515301567652,0.05531078486068205
China,2020-05-12,84018,79222,4637,7,0,24,5.5295,5.5191,0,1e-4,159,0.05519055440500845,0.05529499985896351
China,2020-05-13,84024,79246,4637,6,0,24,5.5279,5.5187,0,1e-4,141,0.055186613348567073,0.05527922156148419
China,2020-05-14,84029,79261,4637,5,0,15,5.5269,5.5183,0,1e-4,131,0.055183329564793104,0.055269359580299514
China,2020-05-15,84038,79281,4637,9,0,20,5.5256,5.5177,0,1e-4,120,0.05517741973868964,0.055256208981278025
China,2020-05-16,84044,79293,4638,6,1,12,5.526,5.5185,7.6923,1e-4,113,0.055185379087144826,0.05525957769545532
China,2020-05-17,84054,79306,4638,10,0,13,5.5251,5.5179,0,1e-4,110,0.05517881361981583,0.055251025168322504
China,2020-05-18,84063,79310,4638,9,0,4,5.5248,5.5173,0,1e-4,115,0.05517290603475965,0.05524838376210696
China,2020-05-19,84063,79310,4638,0,0,0,5.5248,5.5173,NaN,0,115,0.05517290603475965,0.05524838376210696
China,2020-05-20,84063,79310,4638,0,0,0,5.5248,5.5173,NaN,0,115,0.05517290603475965,0.05524838376210696
China,2020-05-21,84063,79310,4638,0,0,0,5.5248,5.5173,NaN,0,115,0.05517290603475965,0.05524838376210696
China,2020-05-22,84081,79332,4638,18,0,22,5.5234,5.5161,0,2e-4,111,0.055161094658721946,0.05523391588476728
China,2020-05-23,84084,79335,4638,3,0,3,5.5232,5.5159,0,0,111,0.05515912658769802,0.05523194261751623
China,2020-05-24,84095,79343,4638,11,0,8,5.5227,5.5152,0,1e-4,114,0.05515191152862834,0.05522667599636439
China,2020-05-25,84102,79352,4638,7,0,9,5.5221,5.5147,0,1e-4,112,0.05514732111008062,0.055220761693709174
China,2020-05-26,84103,79358,4638,1,0,6,5.5217,5.5147,0,0,107,0.055146665398380555,0.05521682571605801
China,2020-05-27,84106,79367,4638,3,0,9,5.5211,5.5145,0,0,101,0.05514469835683542,0.0552109197267025
China,2020-05-28,84106,79371,4638,0,0,4,5.5208,5.5145,0,0,97,0.05514469835683542,0.05520829709819291
China,2020-05-29,84123,79382,4638,17,0,11,5.5201,5.5134,0,2e-4,103,0.05513355443814415,0.055201059830333306
China,2020-05-30,84128,79386,4638,5,0,4,5.5199,5.513,0,1e-4,104,0.05513027767211868,0.05519843035467264
China,2020-05-31,84146,79389,4638,18,0,3,5.5197,5.5118,0,2e-4,119,0.05511848453877784,0.05519643357569124
China,2020-06-01,84154,79398,4638,8,0,9,5.5191,5.5113,0,1e-4,118,0.05511324476554887,0.05519052407351207
China,2020-06-02,84161,79400,4638,7,0,2,5.5189,5.5109,0,1e-4,123,0.0551086607811219,0.05518920123663072
China,2020-06-03,84160,79404,4638,-1,0,4,5.5187,5.5109,0,-0,118,0.055109315589353614,0.05518658387879686
China,2020-06-04,84171,79415,4638,11,0,11,5.5179,5.5102,0,1e-4,118,0.055102113554549664,0.055179361649492546
China,2020-06-05,84177,79420,4638,6,0,5,5.5176,5.5098,0,1e-4,119,0.05509818596528743,0.055176077599936674
China,2020-06-06,84186,79424,4638,9,0,4,5.5174,5.5092,0,1e-4,124,0.05509229563110256,0.05517344267049459
China,2020-06-07,84191,79434,4638,5,0,10,5.5167,5.5089,0,1e-4,119,0.055089023767386065,0.05516688949921392
China,2020-06-08,84195,79444,4638,4,0,10,5.516,5.5086,0,0,113,0.0550864065562088,0.05516033925934855
China,2020-06-09,84198,79451,4638,3,0,7,5.5156,5.5084,0,0,109,0.05508444381101689,0.055155754345416766
China,2020-06-10,84209,79456,4638,11,0,5,5.5153,5.5077,0,1e-4,115,0.05507724827512499,0.055152464505594884
China,2020-06-11,84216,79464,4638,7,0,8,5.5147,5.5073,0,1e-4,114,0.055072670276432034,0.05514722005808295
China,2020-06-12,84228,79472,4638,12,0,8,5.5142,5.5065,0,1e-4,118,0.05506482404900983,0.05514196762641619
China,2020-06-13,84286,79475,4638,58,0,3,5.514,5.5027,0,7e-4,173,0.055026932112094536,0.05513987683904079
China,2020-06-14,84335,79482,4638,49,0,7,5.5136,5.4995,0,6e-4,215,0.0549949605739017,0.055135162346871276
China,2020-06-15,84378,79489,4638,43,0,7,5.5131,5.4967,0,5e-4,251,0.05496693450899524,0.055130445146385994
China,2020-06-16,84422,79493,4638,44,0,4,5.5128,5.4938,0,5e-4,291,0.05493828622870816,0.055127656787242116
China,2020-06-17,84458,79510,4638,36,0,17,5.5117,5.4915,0,4e-4,310,0.054914868928935094,0.0551164319468608
China,2020-06-18,84494,79515,4638,36,0,5,5.5114,5.4891,0,4e-4,341,0.0548914715837811,0.05511300200972932
